segment_id,name,country,distance,city,athlete_count,polyline
32722039,Hamrong climb,Vietnam,2937.7,Lào Cai,2700,{gigC}yxxREACIMCCIE?HIMFKQUGKGCGGEGMAKQI[E?CEIBIAQAE@??DAAR]C@JId@gAHIFYDEFA@EFEDQDC@EFCXe@@_@EM?MCA?SJKNWD_@XMDGZ{@HKBIBUNGHKLGBGDsAAEBKb@DBIFIf@_@JQXUPITa@JEFKVc@FMDG@ERUCAKDB??EKW@SM[YWIAI[]SOQ]m@EUJUDU@eBZe@`@_@T[IWASAW@MCMOe@?KUq@]g@EEE[EEBEDq@ASDs@?[AC?DEAQk@e@m@Qi@DGD?@@\?BC?q@Ba@ESEy@@o@G_@H{@DOGw@BK?@C??k@DODI?TLEAA?ICE@EIQESAAI@@IMYMy@Se@AOEGg@QGI?EQS?EF?BEAMBKAY@EEOKESQ@E?@HADGC{@C?RWDUNMBMOU?QD?NBDCBIGo@@ABSSe@BEAKFi@L[LK@IH@@ADD@FCRHH?HVPA\@BD@HADBLB\EH?RDVAAUDGRSLGJWPKNYJKHEPS@@@c@DCLc@T]HYJSF[?QH[FMHG@@WS@QHEFINi@FEHIPm@D]LU\gABSMcAB]AIAGKGCI
38925264,Ticket Barrier to Gate,Vietnam,780.2,Lào Cai Province,2974,mkigCu`yxRNg@Xk@h@o@HMLMP_@BKEWKY@CNQF_@HSJI^_ANQ@UBEPQVM@CDaBP?JGJAn@c@@Gl@e@LQVg@LMTg@Ze@Q[B[QYMOUIGUo@m@a@u@AIPi@JKIFEM@SFUAW
38925263,Gate to Hamrong Top,Vietnam,1617.6,Lào Cai Province,2874,u_igC{fzxRf@u@RMDKGa@@SEo@GQIm@IUMUEGMGQa@He@GaA?u@BQGUQ[@i@Is@@CBY@q@Ig@CiA@OEa@Ho@AIFM?a@GUFI@MBAFS?O@B?GCWEMMOKWEa@Oi@?MOY?GKOa@Ka@g@?ODUKw@IQHWGk@RYJ_@J?NKH?CI?WCMDW?ILQ?SDCC[@MBCCGNYJGB?JNBJTPPEb@@TGH?BIRUXSHQHGLCT_@XWF]Ng@LYHITa@F_@@UDM@MLOAMKU@GPYNc@PSRu@R[B[Ri@D_@Km@B}@
38925267,Hamrong Ridge,Vietnam,515.7,Lào Cai Province,3265,saigCe_|xRPPPEb@@TGH?BIRUXSHQHGLCT_@XWF]Ng@LYHITa@F_@@UDM@MLOAMKU@GPYNc@PSRu@R[B[Ri@Bc@Ii@?S
5710250,QL.4E Climb,Vietnam,499.8,Lao Cai,2243,{e~fCg}nyRw@dB@\LXAVHlBLxA@f@Fb@N^DZShAAX@XFp@f@tBE`@Yf@EZ
35469947,VMM K Killer Climb,Vietnam,888.5,Lào Cai Province,1043,ow~fC{xiyRAJNh@ELi@t@GTAZ@TH\F`@G`@?ZEX?h@QVQt@E|@DHFALY`@Sn@s@FK@GJEJAFF?HOh@Ah@BXCN@PNl@@RCHBl@FDBAF@?BFb@Ln@V`@DVHN@TBT`@nA@VPTABG?IGOAKEKGMQKISKIAEFFPALIHGl@
5710037,Giàng Tả Chải - Tả Van Climb,Vietnam,507.6,Lao Cai,2189,k{agCymcyRC?KQA@ADQHUGCJ@ZGREDE??DMJCPGDBDEFAREBQp@OXGVINs@n@[l@[ZAPB\ADZl@LFBB@JEN]Tg@JWLWFGFSb@?LET?L
5709885,Mường Hoa Climb,Vietnam,784.7,Lao Cai,3685,mpegCy_zxR?Bq@f@MPSb@KJKXEb@WTEJQNAv@Qt@OjASfBBHAPwAG{A`@i@Dk@?SH[IEE[F[?Ye@Se@KCm@Va@Ii@HOUCg@J_@CQFS_@Iw@B
5710039,Mường Hoa Climb,Vietnam,315.8,Lao Cai,3891,oofgCmnyxRMLG\@FOn@IDGNALGFM\KPOJU?GEI@CCMBQEO@SCSDIASKMAGE?Ek@EIQEWIGBG?IGB
5709886,Fansipan Climb,Vietnam,766.0,Lao Cai,3652,gfggC{qxxRQr@k@^Qj@g@l@GPNZEx@[f@c@V]Ve@f@MxA?XSh@e@h@EP_@t@Ij@AfAUTHb@Oh@e@l@Qf@A`@_@l@w@`AKV?p@Ft@
39850795,Đồi Bò - Tả Phìn VMM 2024,Vietnam,5862.0,Lào Cai Province,1786,iargCwarxR?@UG_@@GCIGYCGAODQa@QA]FIMG@ECK@EEO?QI]I[MYQKYOQMCU@o@Sc@e@m@S_@Au@Kw@@q@AcBH]Ia@Qo@k@_@Im@Yg@Ca@OCGUo@?o@Ia@Ec@EIEAg@AKJa@LIJGPMLW`@SJa@b@SLq@LMGGQOSIAm@BUMg@Ku@c@]OWUKGWCQFS@k@Eg@Ua@GCIBMCGKGQ@MLIt@OFS@[CKGEMKJQDYAMBWE]@WCO@MBO?]YSGOKi@KQGYBQQc@QK]WSKQUUMe@GY?c@Qq@_@a@m@YEEP[A_AFi@I[LKBQCw@@QEa@IU?QEIEc@Qw@@WHQD]CK?WKyAIk@?a@So@?QDE@KIUAMHk@C_@D_@CIJQKo@?GE[AYDKG[Ce@Ka@G_@ISE_@Fa@b@}@D{@Fu@Ae@Ee@M]@YCYB]O_@YYSO@KEKIES@IECGQiA@IHG@CM_@E}@@KN]@]KWGi@@UGIMg@EIIUMMUCACL{@FKDANBTGDGRHd@INKFA^[PEZAb@GHE@EAMg@o@SUSKGEMe@Wc@Mi@@ULi@Ti@@MG]@QCWGa@M[EW?WF[@OCC_@MEGL]Zi@?o@BKVc@G_@KSQOOO[Ss@cAk@YE?c@NMNGjAEHONCJBd@CJMBkA?MGWQIAK@y@TMFIJKh@KV[XWLG?IIIQGa@KMUMo@Su@MIIEKAMBMFK`@a@Ze@La@HM@Q?q@Ic@m@mAQWWu@C]HaCFc@?[Aa@Bs@Ck@c@mBm@{AKi@?YH]Rg@H[nAuBDUCWKWa@[MYKa@BK?OCMECYBQISA{@Wq@D{@Ps@USQ[Ee@QUCo@DICGIi@sAYk@QY_@YGKMEAO
32721532,VMM CP7 to Finish,Vietnam,7388.4,Lao Cai,4448,}~agCy`iyRB[DU?[e@aBECGOKEIKCIBKX_@TQx@a@F]^MLg@LWFm@HQDUFKJKZQt@eATWDAR@HI\CBCPYBg@Je@Xi@XMLSVMT]ZOFKBUTEBIHCJOZWJe@^YDILCPBHADEJCb@?FBFKRk@dA]TQJQ@IAKDMLW?EBA@KJSJEF@TOLBHAVKH?HGD?VKF?LIHKNi@?OF[@g@DKD?BECS@A@@BEFMH@FIFU?IBE?KB@@GRWNo@FE?QDI@c@Ra@DSAC?IDOB@DIJQJe@Zc@He@?]DGH]NIDG@a@C[@WFUKw@?WM[CQ?WFG?OBECIIEFGCI@IASDEH@FABOV_@DAZi@?SJ[?MCGDGAMRg@C[DKGU?YAO?GFGDODE?WPg@RsAE[DKCa@L]Ec@@IAa@Fa@CUFMHENWAo@EQBg@JEREJKHSBQ`@k@Nm@Hg@NWFYCSQYQG[?MMCOGO?IESIE[AIEUc@AOEAE_@MOIGOGYCi@AWKc@e@MSEQG_AIk@SQc@KWOOWQe@QQQK_@I_@Sg@OaBWQGqCm@UMGQAWBq@Fc@?CGEI@GF_@f@GLELMzA?ZFl@FRTZ?LEFQFO@KAMe@KM[Yi@[SUg@eAAKLg@Bc@GSY]AMBg@J[n@u@BOEEQ?}@PMH{@pAWb@GBGAGSA]Kk@@g@Ku@@q@HSVQhA[l@Gn@a@j@g@NIVGV@TEVIZUp@WBKAKQQQIKMBSLMJC|ASRELQBe@BKHGJCZAr@DdA?hAf@RBDEIeB@MPq@Fm@Z}@Bc@L]EQSOMAm@JM?EG?CHOLKNG`@CLK\w@DQCgAJUv@aABOA[DQNQPGZYBKCSDoBHm@JO\Qt@]?IICkAFEE@IRMr@S\[\Mp@CxAB`@INKFMBQ?g@@IHUXi@F[Aa@QaA?IFYt@g@d@QJGLWZ]LG\EVQRUDAd@HT@RMZ_@`@[f@KbA@ZK\[tByBhAq@fBoAb@Qh@g@^SNATNT`@Hh@L^RZ\Xv@^f@L^NX\RDDAPSZqAV[VQb@c@b@OZSJ]LaAVcAd@qAZ]pAc@b@I`@CPSCc@Mi@Go@BYRU^Ad@LH?vBYb@QZCJFVh@VFt@s@l@A
16115859,VMM Last Rocky Downhill,Vietnam,3429.4,Lào Cai,6790,qo`gCiwlyREG[YiAKa@Q[]OQMiAMw@GMe@Ge@QMQQq@MQ]Us@Sc@S_AQeAC_A_@}@O[MGOA[BWAe@HW?EGGC@GDc@h@Qd@En@EZ@^Hn@NRDXMP[TOCBUEUKMm@e@e@KSOS[Y}@AGPq@B]AKKOSMCGBk@DSDGXO^]HOAKCCGCcAP]XS^_@h@S^GBMAEIEc@?UESFi@KWGYBs@FSVQHC\Cp@St@MHE^Wd@q@JGJAp@BZKb@[`@OJMBKIQi@UEMFUHGPEXCb@Kt@KFEBM?k@HIXCTAfAFh@?PDn@^^LB?Cg@EKOmABONWToALQDQFu@F[?GEGKAu@HM?CGBMROPK^ALEP]Hg@DI?e@Kg@@OJQVWV]@I?e@FYJKz@a@@EBGCY@o@AaAJ[V_@^Od@GHG@GGCe@?c@JGAAMHG|@W`@]d@W`@Cl@Hf@AVCLGHKBIBQAo@D[N]JMPc@Mm@]m@Fe@VWbAe@HANKP]VSNEb@ALEHGT[NCn@P
14184277,Topas Finish Sprint,Vietnam,298.8,Lào Cai,4462,}a~fCaqpyRE[@ODOfAqBLg@BOHWT[dA_A`@QX?LEDOAw@
33865376,Hoàng Diệu (Phan Đình Phùng),Vietnam,850.5,Hanoi,12892,sak_Cqt~dSoAQmHg@uFg@W@o@Io@AMCIGcAEa@Gm@A[EcCGmD]gAEcAM}@Cg@IIE
39867438,Trích Sài Lake View,Vietnam,1775.5,Hà Nội,46132,khm_CanzdSUj@Mb@Wf@Ut@AJMZI\?XO`@@JADO\@F[n@ELINOF{Ab@g@TG@[LE@q@^WHc@ROBSAW@UHGAM@g@K[AGCq@XS?MD]@MFU?[L_@TSDaB|@OD}Ap@_@Nc@DcA`@q@P[LKHOBw@Zq@LUJQBKJ[D[Pc@Ha@Q_@EO@a@NiAr@MNGBQPYJc@DMF]BSLK@c@\o@Di@BWDQJ]RO`@A\HXMx@@PCNQZSP[Ng@DUFWLWVEFQJGRQv@@z@Oh@GF
34493000,Truong Sa Road ( Nhat Tan - Dong Tru Bridge),Vietnam,6771.3,Hanoi,1329,an|_Cgg~dSEO?ON_@tAeBrCoC`BqAvBgBlF_EpEsD`CgBtAkA|EsDpAiArAeAr@c@xE}DbAq@tAiAXQbBqAVUpB_BdBoAv@q@TOv@o@~BgBlB}AjCqB`DyBpAaAp@k@r@[rFwDl@g@n@]l@a@j@]xB_BrBoAx@o@`@U\YbBgAlA{@|GqEnB}Ax@k@lB{ArDcDjDcDnC_Cz@}@rAeAbB_Bd@]hAgAhLeKjAkAr@i@^c@z@q@HM~AwA`IaHhAiAhB}At@q@t@y@j@e@j@_@V[bJeIVY`B}AdEqDlAcAn@a@|A_AtDiBv@YbAg@fAc@fAi@hCcAn@]fDwAfA_@^O^GLBTNZVLBN?REFELOZcAd@i@hBy@`DsAlEeChAu@b@S
33860158,Cầu Đông Trù - Dong Tru Bridge,Vietnam,1405.0,Hanoi,6025,kcs_C_yeeSr`@{VfBeApBcA|CoAlBk@lBc@dJkBrD{@
25546683,Almost home strait,Vietnam,1459.9,Hà Nội,16384,u`r_CqmfeSDf@@~@Jt@|@bC?LNf@nA~E~AnFNr@d@rAJz@l@`BPz@@\\bAVj@Lh@z@vB\t@h@xBb@pAv@~Ah@lAfArB^f@pApCjAxBn@tAv@zADP
32734070,216 Dinh Cong from Le Trong Tan to Tran Dien,Vietnam,357.8,Hà Nội,2044,}~a_C_a~dShBdBv@n@jA`@x@Nz@D|AVb@?~AK
14164726,Le Trong Tan Street,Vietnam,1427.8,Hà Nội,4229,oab_Ci`~dS?EKBeAl@c@j@qAh@qA^q@^uA`AcA^cBbA_EvBSNeBx@i@^u@XwAx@i@Ts@d@eAf@kH|DeAf@oAt@_Bv@s@`@UJaAl@iAb@q@f@uC~A
33865352,Phan Đình Phùng (Hàng Đậu),Vietnam,707.0,Hanoi,28213,upl_Cm}~dSFe@F{@\cC\qDBcAXqBFuB\iBDm@X}AJ}A?a@Vw@JmBD]AWGW
34315830,Quang An Lake View Dash,Vietnam,1156.4,Hanoi,24256,wxp_Cmx|dS@THRf@d@`@f@PHBDF@PJPFFFRDzAv@Xp@x@~@ZV^j@XJp@d@LDXXJB^f@FBx@v@HPPPBF`@^d@l@f@b@NRVPb@FPLT\DJFFDLJHV\HZ`ArBVt@@HHJLb@f@|@J`@JVz@lAJZb@f@V^BHRRLRRRJP^TTF
33711269,Embassy Sprint 2,Vietnam,443.7,Hanoi,8559,crj_C_mzdS@[Eg@Ok@@UGO?[CK?Q?QBO?YQyAIk@GQAm@Mi@?WOq@@KIm@AwAG_@A[ES?GEW
33909426,Hoàng Diệu (Cao Bá Quát),Vietnam,287.5,Hanoi,9284,u~j_Cit~dSXHpCVdAFb@Dz@Dr@Jh@B|@HLF
33909431,Văn Miếu - Quốc Tử Giám,Vietnam,511.5,Hanoi,9087,}lj_C{g~dSZFTJr@L~C|@b@PdA\`Dz@XLDHDR?JG^c@pAMn@Uz@]t@
35721162,Cau Vinh Tuy 2 [VNO],Vietnam,3124.6,Hà Nội,9213,}ee_CoxeeSkBkBgS}SeIiIwFeG{D}DkQ{Q}Y{ZgAeAkC}B{AiAaBiAeBeAwC_BaRmJ
33909602,Cổ Linh (Đàm Quang Trung),Vietnam,1556.0,Hanoi,13350,_{i_CuwieS{@nEGl@k@zCOpAg@jCo@jCa@lC{@nEWbDEp@?p@@j@GjC?pBGrEM~A[dBcAhDs@tBQv@MjAA^HdAAp@H`BOtAMn@
5902229,Điện Biên Phủ Climb,Vietnam,665.3,Lao Cai,2371,oqhgCmcyxRELDM]Xc@L[b@ODYd@OJ]h@WTQ?YLOE[HQHINUp@BIMNCJFB@FB`@]d@y@ZKHa@d@HI[DGKDFk@\[b@g@d@o@d@]l@g@^WDmBi@
18023671,Sa Pa Lake,Vietnam,1637.6,Lào Cai,1956,atigC_cyxRBCe@uBSaBCe@Ic@Qa@Mg@U[m@m@[a@Sc@?IA[Dk@EqEDc@f@s@f@_ADSC]i@wAS]KEg@@UGa@AgAMe@Ne@JWEGFU~@w@|AEl@ERFZJPHh@H`A?PGJ?JZt@\h@`@~AL~@b@pB^vBFt@Jf@VZPLTZl@j@\b@\PfALtAHJDBA?CEIGg@?g@
38556298,800m Ho Sa Pa,Vietnam,804.0,Lào Cai Province,1960,{bjgCevyxR`@~AdAjHXnAPb@zBbCLJVJZDfBJTAHIDK@MCM_@eB_AuGOa@}@{@Wa@
17103160,hanoi lake east side,Vietnam,316.8,Hà Nội,33124,kqj_C{oaeSHIHBVOZGbAINBVAB@z@BJA`CDx@LN?lBN
39867385,Xuan Dieu Paralell,Vietnam,290.9,Hà Nội,53940,yxp_C_y|dSDABKFMDCLUFC@ENMj@}@DAv@kAZm@DEf@kAFENg@LOZu@
39867391,Từ Hoa Hotel Peninsula,Vietnam,1073.7,Hà Nội,43585,_op_Cog}dSBEN?ND^PXVFJTn@d@fBNNPJNVIQf@r@Zj@^ZV^F@HN`BpAX\z@f@VFN@h@cABKHS@SDUAOCC?GQOSa@]_@IQ]YIWGECM[[[m@KMe@k@AIS_@Ce@BIZUAWKUAIGIa@}A@QRaA@WJOD_@J_@Te@Ba@Te@DE
39867405,Yên Hoa Village,Vietnam,1262.4,Hà Nội,33606,k`p_Csv}dSLC\?ZIB@rAi@l@SVAr@Fb@QdAq@r@UTCVKd@IPSbAYJKNGf@?f@Gb@APERDn@Gb@Il@]J?`@]L?VQP?LGHMFEN[TQx@c@TIHMJGLCFB@QCMDGJCb@DPEJGPU@OAE\YPYNc@DEJYJKnA}@RKNMVKVUb@OVYXUj@G`@Df@ZH?BDX@ZDJAT@l@Xj@P
15292766,Bach Thao Park 1.1km,Vietnam,1117.8,Hà Nội,7707,gql_C_a}dSXl@rAdA|@fA\Zx@d@VKFKDk@M{B@k@Lg@`@?f@Gd@WF[Mg@][a@QM?cAa@[Y_@Sm@e@Ue@QuAUc@k@}@a@Ug@Eg@BQ`@@f@Ad@KxB\nBl@vBd@lA
40891766,Ao cá Bác Hồ,Vietnam,586.1,Hà Nội,33,otc_CineeSj@IR?d@Dh@BDBHRF`@Az@BZNb@BL@hBALGNSP]Dg@KWDe@PQBOCMKG_@Gs@EsAAgAEkAEUDGPET?
32152024,Đại lộ Danny's,Vietnam,1392.4,Hà Nội,13161,cjo_Cq~zdSFYV]XQZ]JQ@QOc@yAgBUK[H]VUCOWa@e@}CoEYi@gAeCmA}CCG@CSg@{A{BKO_AWcBmBy@w@}AcBiAu@{@g@aBeBc@y@WY]Uq@W]S?C?FCIMGq@[gAkA
19158640,Mehlia Corner to Parking,Vietnam,5425.0,Hà Nội,1227,oft_CsybbS`@g@ZSNGXEh@Jv@Ax@@RELITWD]GU_@{@GSc@q@KUI]?MFa@b@eAb@qAHe@PSREPJLVRx@Rf@V\\RPBl@Cd@@~@In@?p@FPFRPLDH@VSf@cAPEJH@RGVKRG`@BZCZMVOJYBSAWEc@MQD[VMTSt@Cn@FTLPLLNDVP`@Fz@DDDXl@BL@TEVOZGHo@f@U`@UXe@x@Mn@AZ@HRRb@V^`@XLh@f@XLh@LvA~@PPDTEPOLSFMLEVDh@d@j@DRETa@r@Ax@H~@]`@QDQ@o@EM?OF[TGJ@L`AvAd@d@Th@Vz@JRPFLP`@ZHNNLPBd@?f@RJPHh@LLRHd@HPHTD`@PLLLf@Fj@ATSh@ER?RD^?h@QtB@P?`@J\@LGdABHDBJELi@FKBQAi@Ds@~@yC?g@DU?o@Do@CuAFmAGS]]QWCK@OLQrAiAr@_ANI`AKPOl@w@FUIi@Dk@d@cALw@`@eAR{@JQLIH?FDBFBL[~@CP@hAQbAE^BRFHF@FIH[B]Hg@P_@DEJEx@LpAXjAIZPv@f@HLR`ADb@?^Eh@QlABRPd@@X?p@Df@DbAAh@Bl@JPd@LNHJJVh@RNVAj@i@h@YZEj@DJATK`@Wh@Qt@DDAr@Yd@YpA_@h@Ib@Kf@Wn@W^E^Dh@@PFNAj@[f@m@fAcB`@O~@I^?P@f@NtAStB?^Y
29046968,Temple gates to Bavi Resort (go down),Vietnam,6732.8,Hà Nội,568,skp_CaxabSm@g@G?WPEFSr@O^CRa@t@UPGNe@AKEWHE?G@IEO@GCMAEBW?GHMBOGS?a@EW?MC}@F]NKJc@j@KTQHe@rAMDCHUGc@N[EG@c@_@CDW@UD[Nk@n@]Dg@DK?MBM?g@Lm@b@QH_@X[@aASC?QRM@[XSJSDg@G]@WPi@j@OHS@IE[c@M]OQSGM?SGO[CeCEOAUCKCUHS@]EWMYEUVw@@YHc@@]Aa@Ui@Ic@KOSKEI]KOKICUAYJQB]E[MmAKU?QHMJGd@?`AGTIDKAIKCUJm@FsBPiAAGG@GCd@CBOAKEGGCM?IHOTKl@Yl@GVKXE^GT]l@Eb@HZB\Sl@a@VKTi@Lc@FWHETGHSTKBMTCBo@p@SPGJCLBB@JZ\TLHRAJGPAb@Hj@Ch@@lAInAa@pAOZG^GLG^DV?VIb@Uv@GFIDI?EGCS?u@CMBKIw@DeADa@?gAE_@Su@EgAMi@KOe@U_@G]BKCOAEEKEMO[_AYa@UOKK}@s@YeAYw@AQa@[i@s@YeA?KDMPMHAL?LE~@ALEJGFKFe@?WCGA[I]@UDKVWLGDKCO[UOQEICa@?UFMJI`@GFG@CAWk@i@mAg@a@KQKEIGG_@QQAKEc@s@GEUGKQD_ADc@Na@HORQR]Vi@l@i@RSLWBMCe@IMQIQEq@Ce@GQGSSSa@G]@w@F]Ra@NMXSH?f@RXBLC`@ODGF]AUB]Na@R[@ICGI?OLMREPIJGPKLGBM?SE[Ok@SSEqBH_@Aa@DUAc@UUW[o@WaAEKWKE?OJSTEd@Od@?PKPQp@Qf@AJHn@LTb@f@J^LPFZDHDL?PW`@MHMPC@K@]?m@Iw@?OES@y@d@SPc@t@GHFp@P|@Zj@HX?NCBMLK@IEMYE]Qa@qAgBUk@Kk@Ha@LSRMzAq@Z]HYCOMYSYm@g@_A[cAi@g@g@MIUG[Be@@SCGEsAwAGM}AsAYOa@IOKuAg@MEYUW]g@u@m@oA
3826525,Đường vào vườn quốc gia Ba Vì Climb,Vietnam,1989.63,Hanoi,707,qjv_C_hgbSt@Fl@Cp@STGN?v@HfABLDzAl@RRJV@bAHRTTRJT@vAEF?DBBLCPY`@KTCN@VFXV^r@XVXJ^n@rABLFHf@fABRCR@Dp@lCLXLFPPv@|@@LNZr@rCZj@XZPJ\Bf@N`@Nb@l@N^LJDCP@BCF_@ASIWQYIEEQAOHQHAXP`@f@PZd@dB@^A^LxBEv@a@`ACL@NJBFGF?RMBMVUPYJ_@^s@NIH@DB?DMV?P_@z@EVINOz@K^Ah@@TAZIR?h@@FFNDBH?
16023678,Yên Sở park - Đầm Vân dưới,Vietnam,1973.0,Hà Nội,388,c`}~B{haeS?GLSVq@vAqCJi@NqAKmCNIjAWjCa@|Bg@t@YV]DkADURQ`@OZFJH\ZV^`@THAd@Mb@I~@]f@ILHf@dALf@\vBRx@Vv@BR_AnBo@pBU`@g@Dc@NKHMPc@Pe@FGBQf@e@Dg@LY\o@fA[\a@T_@ZS`@Ad@U^OHc@B_@QEIa@Iw@b@e@Je@De@Gq@WOCUIACIaAg@gAMg@Ag@[gA
16094093,Yên Sở - đảo lớn,Vietnam,1017.6,Hà Nội,1571,qn}~B}raeSRh@\bAh@bAz@r@^RhAVf@Bf@AxAZb@Kf@eAbAuAPc@Nq@Fe@?_BEi@Oa@}@cBQSo@i@SIm@Qq@Ks@Fa@Nq@j@_@?WESFMH]^IN_@h@_@V_@L
37381689,1km from Phap Hoa to Cong Ly,Vietnam,957.7,Hồ Chí Minh City,6760,_uy`AqccjSMEEGAIRUG]OSo@g@MOEMQmAC]?SOkAU]UUe@Q_@AS@y@CWBSFe@b@M\EVF|ADl@?XI^a@n@QD]V}@\c@Fc@EU?iAFy@?cBFc@S{@GWUy@i@O?CE
11195712,"( River ) Run, You Fools !!!",Vietnam,2756.5,Hồ Chí Minh,4563,oty`AwecjSUc@OMUKMMWi@]aCGk@Ki@KOQOQKg@GoBASDQFa@\KNIVCTAl@Df@BbACl@GTY^a@\w@ZqAFeGCWC}@Uc@Us@i@OESSWi@q@iA]}@[_ASy@Im@Cq@?wARyB@o@PgBCWGSKOOMm@WUEW?UFa@\o@p@gAxA_@^w@b@i@N_AF_DH}AJWAm@GUISKi@_@[e@ISIm@@o@Jq@Ti@LOrAo@rCcAxAc@TMPMPSHU@YMk@sAmC_@{@Qi@GUGo@QkCOaACY
39808431,Rach Mieu Run,Vietnam,1343.6,Hồ Chí Minh City,7425,m|z`AyadjSOGGGGAGK]O]B]HIFOZu@|@U^YTa@f@c@Zg@Rg@Je@@gAHU?QDW?YDKDUA[JSA_@FaAQ[Kg@][][{@G}@@e@Lc@Ra@TUl@]hAe@d@WjA]zAi@ZYJY@g@EM?KsAwCa@s@Me@SyACw@GW@KIo@Eu@EYAi@
39397370,Tan Dinh Bend Southbound,Vietnam,1309.2,Hồ Chí Minh City,11527,i{z`AeddjSSQUKm@a@]Gi@@WFMFu@l@aArAMVQPACa@n@WVWLsAT[AUBUAi@H[@GBWAoAHQA]Ik@g@M[CG@UDYL]PWLMPCnAc@p@[vBo@XO^WJMTc@Hi@B]Gy@Yk@Uq@a@y@Oi@We@Su@C_@@KKg@B[GQOcCEU?I
28598550,Time to sprint,Vietnam,245.9,Thành phố Hồ Chí Minh,3845,wzy`AwwhjSEKEYMsBEoBSwC?Y
10599274,runTruongSa,Vietnam,890.3,Hồ Chí Minh,5239,a{z`Au_hjSe@dCOdAGNGTU~AcA~FO`AKhAK`@I~@[jB@NMp@@d@R@Q`@Ub@E^BD?DI~@U`B?\G|AETKRBv@
16620948,Truong Sa Bridge Dash,Vietnam,743.9,Hồ Chí Minh,8271,ad{`A_`fjS?JHRPv@@p@CXS\a@Z_@FoAKc@IYA]BOFMJWb@G^?HHf@F~AJ`@Jv@@VBDDPA^AFWZKXW`@]b@e@`AK^SZSr@Gt@CFMJCL
16620947,Between the Bridges,Vietnam,1304.4,Hồ Chí Minh,9205,_r{`Ae_ejSRlBLl@JxBVrA\l@@FCFAHJb@ZX\v@NTDRBv@GXGLe@XeBj@OLWDULg@NmAt@_@NWTCDK\K~@Bp@Rh@x@`Ab@VPF\Fh@?NEdAEh@IbCQ^I`@CNE`@Yd@SPMpAiBt@u@XOVGZ@ND
3270658,Nguyễn Văn Bình Climb,Vietnam,494.584,Ho Chi Minh City,6407,e_z`AutgjST[VOFO~@q@HATHJAN`@`@JBPJBHA`@@`@v@Fd@d@\BLJ@P\@DDJl@TH?NDLNFDDNL?HEFExAq@JARB
31207626,ESR_ThuThiem2Bridge_D1toD2(HuyDinh),Vietnam,913.6,Thành phố Hồ Chí Minh,2819,cby`AeygjSBGOQ?ELI\e@VYDADOJSB@FG^]PEDOp@}@FE@GLEb@c@Xi@v@m@^STWROJOP_@Xa@\m@NSH[DE?GCGAMBOLMHSJKDOLMHSXk@RSHYh@w@b@mANSRc@HIJU\gAd@w@Pi@FMZUNc@
36742924,Cau Ba Son Uphill,Vietnam,294.8,Hồ Chí Minh City,23590,ycx`AmeijSs@`BwAvCuB|E
22080482,Hoang Sa from NTMK to HBT 3.0km,Vietnam,3014.2,Hồ Chí Minh,2596,atz`Ac|gjS[N[D[JSXQr@Ir@Eb@I\Qb@?b@[`B?\c@nC@\GRILI^At@DTAJELIHIPI^Eh@JF@J?t@Sn@CP@PuAhB?G?r@JXAn@CHBdAElCCRBb@AXMr@?j@G|@?l@@PPz@?`@CBJPNzBNxAAnAAH{@t@_@Va@BwBWm@NSTEZJbA@bAHpAGn@Qv@_@l@Sd@Yd@MZYXCLFZ?Je@fBJ|@Bl@DJNpAa@p@JLL^DRXd@L\R^XdAf@v@Jh@@v@CXSh@g@t@_@Xe@PaARq@JeAh@kAt@KLOb@EX@HDJPJLR^NL?TGd@ETGr@CdDY^Kd@[fA}AZ]LYf@g@\Uh@Sb@Gp@@
20028263,Under the bridges,Vietnam,1149.6,Hồ Chí Minh,6142,o~z`AuyfjSa@XKb@AVOZ]dMAhAT|B?f@b@zDEn@Qf@_@Ze@PWB{AAg@BSHSNU`@CNAh@R~CCh@[dAWj@Y`@eA~Ba@rA
33208125,Công Lý quay đầu - Hoàng Sa,Vietnam,1713.2,Thành phố Hồ Chí Minh,6724,io{`Ao_ejS@LJXH\Jp@NpBNlAL`@Rb@Vr@r@bBHHJZFR@ZEf@?FFHGXk@dAc@\]Pc@LiANc@P}BrAMLIV?PLb@JRZ^PBp@A^ItBKnB[d@O`AcAV[L[f@o@d@g@XQ^SVI^@ZJ`@Z?LXNRVJHd@f@^RLf@A~@UfCUxAAd@@jAH`@b@vAl@pA
41099983,Seïgon bord de l'eau,Vietnam,848.4,Hồ Chí Minh City,14003,ipx`AalhjS|BVvAXbBT~Bd@p@FbDv@bFx@t@D\?VIP?pARtAFZJ@BhARx@V`@D^Ad@Ip@E
7753398,Downtown-Saigon River,Vietnam,1420.8,Hồ Chí Minh,2856,cpw`AudhjS^@\GHD?JHJPBp@?X@XAl@@BCn@BJKF]JKxBFrCVrAVXJZE|@Nr@FJHv@Ox@?nAM`@FXTJ\ThADRGd@?VTh@d@z@`@d@~@|A\`Ap@vAj@dBd@t@T\r@r@DHt@j@dAr@bDfBx@j@
